ID,TemporaryMark,Gender,AutonomousCommunity,SchoolOwnership,Pond,PondMax3,KindOfPlace,Income,LivingUnit,DependentPersons,WorkConfinement,WorkConfinementsSecondAdult,ChildEarlyEducation1,ChildEarlyEducation2,ChildPrimaryEducation,ChildSecondaryEducation,ChildBaccaleaurate,ChildVocationalTraining,ChildrenSpecialNeeds,WorkloadChange,HouseworkMore,Sleep,Leisure,Sports,Friends,ExtendedFamily,Past,Future,Sex,Reconciling,DomesticHelp,Tired,TimeOff,InterruptChildren,InterruptChildrenFrequency,ChildrenSchookwork,ShareElectronicDevices,Bedtime,PositiveImpact,Bonding,BondingNeighbours,TastesAndAbilities,Responsability,Adaptarion,Understanding,NegativeImpact,Anxiety,Loneliness,Sadness,LossFamilyMember,FinancialLoss,Arguments,AlcoholMedicationDrug,TechnologyUse,NegativeImpactOther,NegativeImpactNoanswer,ChildPhysicalActivity,ChildScreens,ChildSleep,ChildDiet,ChildFear,ChildFrustation,Irritability,Boredom,ChildFake,ChildIFriends,ChildFriendship,ChildSpace,ChildIntrospection,ChildLeavingHome,ChildNoVariation,ChildNoAnswers,ChildMissExercise,ChildMissFriends,ChildMissExperience,ChildMissContents,ChildMissGroup,ChildMissExam,ChildMissTeacher,HelpOnline,SchoolCommunication,ParentsGroups,ParentsCommunicationReturn,SchoolFees,ChallengeContent,ChallengeMonitoring,ChallengeEmotionalSupport,ChallengeNeeds,ChallengeEvaluation,ChallengeCommunication,ChallengeOnline,ChallengeEquipment,ChallengeVulnerable,ChallengeAny,PriorityCustody,PriorityContent,PriorityAutonomy,PrioritySocialisation,PriorityEmotional,FamiliesCollaboration,SchoolSpace,SpaceBarracks,SpacePorch,SpaceDining,SpaceHall,SpaceGym,SpaceOther,SpaceNone,SpaceStreet,SpacePlots,SpaceParks,SpacePublic,SpaceSurroundingOther,SpaceSurroundingNone,ActivitiesOutside,Selección,filter_,SchoolOwnership1
6544,2020/07/02 11:22:23 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,0,1,0,0,0,0,1,2,3,2,1,4,4,3,3,3,2,2,1,0,1,2,1,0,0,2,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,2,2,4,3,,0,0,1,0,1,0,0,0,0,0,2,1,3,3,3,3,2,0,1,1,1,1,1,0,1,1,1,1,1,0,3,1,1,Público
6545,2020/07/02 5:13:41 p. m. EET,2,COMUNIDAD VALENCIANA,Privado,.43,.43,2,,2,0,0,1,1,1,0,0,0,0,0,7,2,4,2,3,2,4,4,3,4,0,0,0,1,0,,,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,1,,2,2,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,Privado
6546,2020/07/02 6:20:30 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,3,0,0,1,0,1,0,0,0,0,1,2,0,4,4,4,3,3,3,4,4,2,2,2,0,1,3,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,2,1,2,,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3,1,1,Público
6547,2020/07/02 9:47:36 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,1,0,0,0,0,0,4,2,2,1,1,2,2,4,3,2,2,0,2,1,1,3,2,1,1,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,1,0,1,1,1,0,0,0,0,1,1,0,0,3,1,1,Público
6548,2020/07/03 9:33:14 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,1,0,0,0,0,1,1,0,0,0,0,6,2,4,4,,4,4,4,4,1,1,0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,3,2,2,0,0,0,0,0,0,0,1,0,0,2,2,2,3,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,Público
6549,2020/07/08 9:34:03 p. m. EET,1,COMUNIDAD VALENCIANA,Privado,.43,.43,2,,2,0,1,1,0,0,1,0,0,0,0,4,2,3,1,1,2,2,3,3,3,2,2,2,2,0,,2,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,Privado
6550,2020/07/01 4:37:27 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,1,0,0,0,0,1,4,0,2,2,4,2,3,4,4,3,2,0,2,0,0,,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,2,3,3,3,,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,Público
6551,2020/07/03 12:27:28 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,1,0,1,1,1,1,0,0,0,0,0,1,2,2,1,3,3,3,4,3,1,2,0,2,0,1,3,2,0,1,2,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,3,2,3,3,,0,0,0,0,0,0,0,0,0,1,3,3,2,3,3,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,Público
6552,2020/07/02 5:08:09 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,1,0,0,0,0,1,1,0,0,0,0,2,2,4,1,2,2,2,4,4,3,2,0,2,,,,2,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,2,,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,1,0,1,1,0,0,3,1,1,Público
6553,2020/07/07 10:51:35 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,0,1,0,1,0,0,0,0,4,2,1,4,1,2,4,4,4,1,0,0,0,2,0,2,3,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,1,1,1,0,1,0,0,0,1,0,1,0,0,2,1,1,Público
6554,2020/07/07 2:58:39 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,1,0,1,1,1,0,1,0,0,0,0,1,2,2,1,1,4,4,3,3,1,2,1,2,0,0,,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,2,2,0,1,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,Público
6555,2020/07/03 7:08:12 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,1,0,1,1,0,0,0,0,1,2,3,4,1,3,4,4,4,2,2,0,1,2,1,2,2,1,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,4,2,2,2,,0,0,0,0,0,1,0,0,0,0,2,2,2,3,3,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,1,Público
6556,2020/07/03 8:23:09 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,0,1,1,0,1,0,0,0,0,,2,3,3,3,3,3,2,2,3,1,1,2,0,1,1,3,1,1,2,1,1,0,0,1,0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,2,2,3,4,1,0,1,1,0,0,1,0,0,1,0,2,2,2,2,1,3,1,1,0,1,0,0,1,0,0,0,0,1,1,0,3,1,1,Público
6557,2020/07/03 8:37:16 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,0,1,1,1,0,0,0,0,0,5,1,3,4,3,3,3,3,3,3,1,1,0,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,Público
6558,2020/07/03 8:52:10 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,1,1,1,0,1,1,0,0,0,0,3,2,2,2,1,4,4,4,4,3,2,2,2,0,1,3,4,1,1,2,1,1,0,1,1,1,2,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,3,3,4,1,0,1,1,1,0,1,1,1,1,0,3,3,3,3,3,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,3,1,1,Público
6559,2020/07/03 9:38:02 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,1,1,1,0,0,1,0,0,0,0,3,2,2,1,1,2,1,3,3,2,2,0,2,0,1,2,1,1,1,2,0,0,0,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,4,3,3,1,2,1,1,0,0,1,1,0,0,0,0,2,3,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,Público
6560,2020/07/01 4:54:13 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,1,0,1,0,0,0,0,0,4,0,4,4,4,3,3,4,3,4,0,0,0,2,1,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,4,2,3,2,,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,1,0,0,0,0,0,1,0,0,0,1,1,1,0,3,1,1,Público
6561,2020/07/02 11:15:39 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,0,1,0,0,0,0,1,2,3,2,4,2,4,4,4,1,2,0,1,0,1,2,2,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,0,1,0,1,1,0,0,1,0,1,0,0,0,3,1,1,Público
6562,2020/07/02 11:42:58 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,1,0,1,,0,0,0,1,0,0,0,3,2,2,1,1,1,1,4,4,1,2,0,2,0,1,3,1,1,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,1,1,0,0,0,1,0,0,0,1,1,0,0,3,1,1,Público
6563,2020/07/02 4:33:00 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,0,1,0,0,0,0,3,2,3,2,3,2,2,4,3,3,2,2,2,1,1,3,2,0,1,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4,3,4,3,2,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,2,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1,Público
6564,2020/07/02 5:07:14 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,0,1,1,0,1,0,0,0,0,4,2,4,4,4,2,4,3,3,3,0,0,0,2,1,1,4,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,1,2,0,1,1,0,0,0,0,0,0,0,3,2,3,3,3,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1,Público
6565,2020/07/02 5:12:49 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,1,0,0,1,0,0,0,0,3,2,2,2,2,2,3,4,4,4,2,0,2,0,1,2,3,1,1,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,3,2,3,4,2,1,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,Público
6566,2020/07/02 6:40:15 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,0,1,0,0,1,0,0,0,0,6,2,2,1,1,2,2,3,4,1,2,0,2,0,,,2,1,1,2,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,2,,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,Público
6567,2020/07/03 1:06:02 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,0,1,0,0,1,0,0,0,0,4,0,4,1,3,3,4,4,3,3,0,0,2,2,0,,2,1,0,2,1,0,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,3,2,,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Público
6568,2020/07/03 6:22:34 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,3,0,0,1,0,0,1,0,0,0,0,1,2,2,4,3,3,4,4,4,3,0,0,1,2,0,,4,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,Público
6569,2020/07/03 9:29:32 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,0,1,0,0,1,0,0,0,0,0,3,2,2,3,2,2,4,4,4,3,2,2,2,0,1,2,2,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4,2,3,2,2,0,0,0,0,0,1,0,0,1,0,3,3,2,2,2,3,3,0,0,1,0,1,1,0,0,0,0,1,0,0,3,1,1,Público
6570,2020/07/06 12:42:32 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,2,,2,1,0,1,1,0,0,0,0,0,0,7,2,2,1,2,1,2,4,3,1,2,0,2,0,0,,3,0,1,2,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,4,2,4,2,2,0,0,1,0,0,1,0,0,0,0,3,2,3,3,3,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,3,1,1,Público
6571,2020/07/06 9:50:16 a. m. EET,2,COMUNIDAD VALENCIANA,Concertado,.09,.09,2,,2,0,1,1,0,0,1,0,0,0,0,1,0,4,2,3,2,3,3,3,2,1,0,2,0,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3,2,3,2,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,1,Concertado
6572,2020/07/03 12:17:40 p. m. EET,2,COMUNIDAD VALENCIANA,Concertado,.09,.09,2,,2,0,1,1,1,0,0,0,0,0,0,4,2,3,2,3,2,3,,,,0,0,0,2,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,4,2,3,4,1,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,3,1,1,Concertado
6573,2020/07/05 12:05:17 a. m. EET,2,COMUNIDAD VALENCIANA,Concertado,.09,.09,2,,2,0,1,1,0,0,1,1,0,0,0,4,2,3,2,3,2,3,,,,0,0,0,2,1,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,4,2,3,4,1,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,1,1,0,1,0,1,1,0,1,0,0,0,0,0,3,1,1,Concertado
6574,2020/07/01 4:11:08 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,1,0,0,1,1,0,0,0,3,2,2,1,1,4,4,4,4,2,2,0,2,0,1,3,1,1,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,2,1,2,1,0,0,1,0,0,1,0,0,0,0,3,1,3,3,3,3,1,0,1,0,0,0,0,0,1,0,1,1,1,0,3,1,1,Público
6575,2020/07/02 11:24:26 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,0,1,0,1,0,0,0,0,3,2,3,1,1,3,3,3,1,3,2,0,2,0,1,2,1,0,1,2,1,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,4,2,3,2,1,1,1,1,0,0,1,0,0,1,0,3,2,3,3,3,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,3,1,1,Público
6576,2020/07/03 8:48:44 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,0,1,0,0,1,0,0,0,0,7,2,2,2,3,3,4,4,4,3,0,0,2,1,0,,2,1,0,2,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3,3,3,2,2,0,0,0,0,0,0,1,0,0,0,1,2,3,3,3,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1,Público
6577,2020/07/03 9:30:58 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,1,0,0,1,1,0,0,0,3,2,2,1,1,4,2,2,3,2,2,0,2,0,1,3,3,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,2,2,2,2,0,0,1,1,1,0,1,1,0,0,3,3,3,3,3,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,3,1,1,Público
6578,2020/07/04 2:10:18 p. m. EET,1,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,0,0,0,0,1,1,0,0,0,1,1,2,2,3,4,3,4,4,3,1,0,2,2,1,1,3,1,1,2,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,4,2,3,2,2,0,0,1,1,0,0,0,0,1,0,1,3,2,3,2,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,Público
6579,2020/07/08 11:50:28 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,0,,2,0,1,1,0,0,1,0,0,0,0,2,2,2,2,1,3,3,4,3,2,2,0,2,1,1,1,2,1,1,2,1,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,3,1,1,Público
6580,2020/07/08 10:07:49 p. m. EET,1,COMUNIDAD VALENCIANA,Concertado,.09,.09,0,,2,0,1,1,0,0,1,0,0,0,0,1,2,3,2,2,4,4,4,4,4,2,0,2,2,1,2,2,1,1,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,2,1,1,2,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,1,Concertado
6581,2020/07/09 7:53:57 a. m. EET,1,COMUNIDAD VALENCIANA,Concertado,.09,.09,0,,2,0,1,1,0,0,1,0,0,0,0,1,2,3,2,2,4,4,4,4,4,2,0,2,2,1,2,2,1,1,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,2,1,1,2,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,1,3,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,1,Concertado
6582,2020/07/01 11:42:44 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,0,0,0,1,0,0,0,0,0,4,0,4,3,4,4,4,4,4,3,0,0,2,2,1,3,4,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0,3,2,1,2,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,Público
6583,2020/07/02 4:22:49 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,1,1,1,0,0,0,0,0,0,1,0,3,2,2,2,2,3,3,3,0,0,0,2,0,,2,1,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3,3,3,3,,1,0,1,1,1,1,1,0,1,0,1,2,3,3,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,Público
6584,2020/07/02 5:51:05 p. m. EET,2,COMUNIDAD VALENCIANA,Concertado,.09,.09,1,,2,0,0,1,1,0,0,0,0,0,0,2,2,3,2,2,3,2,3,3,4,1,0,2,0,0,,2,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,3,3,4,3,,0,0,1,0,0,0,0,0,0,0,2,3,3,3,3,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,Concertado
6585,2020/07/02 8:10:31 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,3,0,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,4,4,3,2,2,0,2,2,0,,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,2,0,1,1,1,1,1,0,0,1,1,1,1,0,3,1,1,Público
6586,2020/07/03 10:15:20 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,1,1,0,0,1,0,0,0,1,3,2,2,2,3,2,2,4,3,4,2,0,2,2,1,2,2,1,1,2,0,0,0,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,3,2,3,2,2,0,0,1,1,0,0,0,0,0,1,1,2,2,2,2,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,3,1,1,Público
6587,2020/07/03 10:35:12 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,1,0,0,1,0,0,0,0,0,1,2,2,1,1,2,4,4,4,2,2,0,2,0,1,3,4,1,0,2,1,0,1,1,0,0,2,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,2,2,4,4,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,1,Público
6588,2020/07/03 10:38:43 a. m. EET,2,COMUNIDAD VALENCIANA,Concertado,.09,.09,1,,1,0,1,1,0,1,0,0,0,0,0,5,2,2,1,4,2,4,4,4,4,2,0,2,1,1,3,4,1,1,2,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,3,3,4,3,2,0,1,1,0,0,1,0,1,0,0,1,3,3,3,3,3,3,0,0,0,1,1,0,0,0,0,1,0,0,0,3,1,1,Concertado
6589,2020/07/03 12:57:17 p. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,1,1,0,0,1,0,0,0,0,4,2,4,1,3,3,3,3,3,3,2,0,1,0,1,3,1,0,1,2,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4,2,4,1,,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,Público
6590,2020/07/03 2:37:47 a. m. EET,2,COMUNIDAD VALENCIANA,Público,.27,.27,1,,2,0,1,1,0,0,1,0,0,0,0,1,0,4,1,1,1,2,1,4,2,1,2,2,0,1,2,2,1,0,2,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,3,2,3,2,2,0,0,0,0,1,0,1,0,0,0,3,2,3,3,3,3,1,0,0,1,0,1,0,0,1,0,1,1,0,0,3,1,1,Público
